ID var_rpta_alt
77914#338833#741808 1
562139#158770#929341 1
260106#592204#488138 1
201054#829450#250892 0
331417#994729#85613 1
525503#479765#600577 1
277583#533575#546767 1
512550#877352#202990 1
610195#693322#387020 1
516998#984266#96076 0
269736#854648#225694 1
581834#795489#284853 0
621913#556883#523459 1
401638#168612#919519 1
594430#194819#893436 1
601321#1019239#61103 1
449832#723597#356745 1
219227#809082#271260 1
117704#560379#519963 0
314857#21862#1006765 0
387142#847446#232896 1
186576#349783#730975 1
458664#1016019#64323 1
212183#81162#1024092 1
363310#241244#841779 1
12665#653844#426498 1
34216#377289#702566 0
591324#283263#799792 1
284351#837822#242520 1
242069#769838#310504 0
160449#870319#210023 1
630727#359456#720405 1
243997#557379#522963 0
634240#781415#298927 1
252797#526461#553881 1
194582#132002#955895 1
442506#805560#274782 1
492868#833480#246862 1
358888#39364#1065729 1
396499#231332#851503 1
23835#1072866#7476 1
470673#374413#705439 0
414763#239979#843045 1
622805#1066604#13738 0
167842#955385#124957 1
34582#259676#823310 1
521619#306301#776812 1
424594#731624#348718 0
88236#114924#972896 1
453372#682637#397705 1
373049#57209#1047747 1
312551#716453#363889 0
232530#154840#933273 1
381281#392258#687642 1
304763#568470#511872 1
549078#1018833#61509 1
168206#336362#744220 1
303268#585972#494370 1
342888#68967#1036079 1
282106#789025#291317 0
599777#751298#329044 1
165774#530480#549862 1
497187#832337#248005 1
374831#594799#485543 1
140680#305406#777698 1
526092#664874#415468 1
577335#390018#689848 1
383574#410571#669358 1
216838#872407#207935 1
255224#985944#94398 0
464734#130813#957037 1
442310#267698#815315 1
411418#166836#952504 1
279357#544829#535513 1
83138#497406#582936 1
21003#490611#589731 0
41534#744181#336161 1
457890#449938#630439 1
261386#705957#374385 1
401774#619994#460348 1
382482#245685#837311 1
532899#332703#747876 1
163041#292101#790961 0
580492#1042725#37617 1
510102#63675#1041322 1
482050#1059324#21018 0
351133#1006292#74050 1
193636#117809#970017 1
489596#755190#325152 1
432626#862139#218203 1
147888#397900#682001 1
487270#707467#372875 1
32776#599530#480812 1
629887#302473#780640 1
359742#96489#991283 1
442938#213622#869139 1
114360#11097#1012601 0
186580#961234#119108 1
43572#271079#811934 0
575139#106137#981646 1
379726#349536#731221 1
356339#202168#883070 1
399383#277675#805358 1
623864#811716#268626 0
465021#482179#598163 1
441461#926585#153757 1
508515#973920#106422 1
537668#850808#229534 0
310956#31946#886394 0
409663#216962#865809 1
308702#573043#507299 0
362638#295225#787870 1
252063#999515#80827 1
627658#882738#197604 1
460510#437938#642354 1
544823#866439#213903 1
311074#526054#554288 0
349536#592510#487832 1
51181#1029347#50995 1
577138#284783#798272 1
241475#494266#586076 1
251762#833326#247016 0
360754#160631#927476 1
206260#1040611#39731 1
597898#500126#580216 1
421177#307058#776063 1
111977#154032#934084 1
359584#982005#98337 1
170880#129709#958139 1
285305#495934#584408 0
82527#322072#761068 1
575912#386808#693041 0
416758#511389#568953 0
302871#6675#1003511 0
283548#968531#111811 0
48531#492170#588172 1
291217#342483#738179 1
488864#321777#761367 1
280953#212238#870515 1
124357#175773#912326 1
415359#444481#635849 1
78009#224372#858432 1
581891#795450#284892 0
309485#22630#884558 0
117728#681062#399280 1
512483#1000643#79699 1
597244#532237#548105 0
130567#492331#588011 1
286304#453134#627213 1
87162#559507#520835 1
18753#113131#974681 1
428895#749782#330560 0
219447#872925#207417 1
310741#28028#883481 1
561372#238515#844480 1
571760#968448#111894 1
31237#468118#612224 0
389240#121775#966043 1
557819#212545#870210 1
347584#650486#429856 1
161149#83975#1021278 1
246378#234639#848227 1
634265#328905#751789 1
384880#422738#657245 1
213221#282087#800965 1
86708#867455#212887 1
200568#544993#535349 1
261562#615526#464816 0
310517#26301#749939 0
530981#81244#1024007 0
460802#878891#201451 1
92824#431121#648922 1
200568#545073#535269 1
163006#845296#235046 1
209352#222466#860326 1
175882#606716#473626 0
27091#294707#788388 1
89894#682271#398071 1
202842#771059#309283 0
362954#1003710#76632 1
103106#465697#614645 0
601381#543093#537249 1
619658#426774#662464 0
450544#838925#241417 1
60174#144682#943418 1
427430#1074889#5453 1
35469#9418#1003206 1
289571#184105#904038 0
425014#960289#120053 1
450615#64574#1040432 1
289480#775453#304889 1
181398#298592#784512 1
81062#454702#625641 1
402741#290592#792464 1
402480#767276#313066 0
629978#64513#1040494 0
165216#94162#993616 1
488095#128418#959435 0
108802#668155#412187 1
267430#442872#637433 0
173908#805171#275171 1
437508#817761#262581 1
102723#420883#659106 0
168016#432243#647834 1
107307#116400#971415 1
496354#825786#254556 0
56627#80033#1025171 1
135785#722480#357862 1
360353#162897#925217 1
211136#640003#440339 1
319414#421802#658182 0
186308#1040681#39661 0
56506#915080#165262 1
5560#1073958#6384 1
541016#664840#415502 1
58563#504873#575469 1
477781#261274#821711 1
140867#256713#826267 1
359176#203644#881598 1
286922#509659#570683 0
408351#866413#213929 1
228185#1068429#11913 1
2497#652142#428200 0
342770#112618#975196 1
419283#906453#173889 0
568813#687799#392543 0
498552#914255#166087 1
393505#357114#722751 1
323571#53691#1051260 1
388122#956731#123611 1
134598#214263#868498 1
442477#806590#273752 1
159817#239823#843201 1
267750#983010#97332 1
1733#89627#1015686 1
54666#624262#456080 0
605283#415302#664650 0
583729#361942#717917 1
408229#756218#324124 1
475085#1026989#53353 1
349066#93357#994413 0
248320#708458#371884 1
519106#903749#176593 1
55787#1054911#25431 1
299644#862579#217763 1
180653#101083#986692 1
34603#207791#874917 1
162752#429805#650196 1
630188#1072773#7569 1
585393#464736#615606 1
535344#642281#438061 1
134224#140553#947553 1
567167#589303#491039 1
140480#200118#888150 1
306801#32736#749911 0
450601#838977#241365 0
329124#438554#641754 1
117277#167445#920681 0
239187#704998#375344 1
101597#687338#393004 1
276789#874#1080163 0
76836#937656#142686 1
618224#300660#782455 0
595500#248778#834226 1
609563#654843#425499 0
457379#638893#441449 1
514037#208801#873924 1
50807#729935#350407 0
328362#362126#717729 1
45509#181168#906964 1
88580#31905#877361 1
426934#286850#796208 1
39702#985848#94494 0
333304#887986#192356 1
149884#769375#310967 1
497115#352155#727718 0
160186#259633#823352 1
237773#682593#397749 1
374544#911336#169006 1
246720#851429#228913 1
130752#564464#515878 1
547074#1003345#76997 1
505167#626288#454054 1
593456#568485#511857 1
222957#399408#680504 1
432249#328252#754898 1
109810#605498#474844 1
190020#747526#332816 0
150972#404442#675479 1
233359#956406#123936 1
14570#416827#663168 0
59906#499025#581317 1
353121#905980#174362 1
199880#763543#316799 1
145695#221195#861598 1
391166#295340#787755 0
144486#432692#647395 1
131727#953128#127214 0
33779#129032#958819 1
189267#27862#752265 1
1243#361564#718297 1
230146#1073224#7118 1
391395#612240#468102 1
209171#464541#615801 1
575888#1020532#59810 1
415477#1052274#28068 1
87824#215540#867223 0
311782#23711#1012007 0
143821#560417#519925 1
575679#910963#169379 1
268187#488665#591677 0
26696#743624#336718 1
477726#736342#344000 1
426017#386629#693223 0
103433#1027358#52984 1
542592#913261#167081 1
10060#594351#485991 1
204386#672093#408249 0
303729#736224#344118 1
391483#293974#789112 0
364063#1004658#75684 1
260102#963222#117120 1
274938#444370#635956 1
629647#828741#251601 1
189367#369494#710362 1
368742#244705#838290 1
249469#993342#87000 1
189410#591434#488908 1
312375#27482#754035 0
512266#873809#206533 1
248051#908157#172185 1
253314#220609#862184 1
312937#557266#523076 0
19179#35176#1069877 0
214621#394901#685011 0
324057#887340#193002 0
364423#870211#210131 1
365175#965241#115101 1
299796#528147#552195 1
384519#984624#95718 1
250657#434125#646034 1
320181#712981#367361 1
343878#281438#801611 0
477376#5458#1078120 1
554008#650490#429852 0
182565#527542#552800 0
558131#226043#856770 0
273599#433270#646843 1
107777#659127#421215 0
412090#210733#872012 1
574053#765633#314709 1
97815#181855#906281 1
265647#1047589#32753 1
383698#199891#888378 1
278964#518#1076255 0
17326#893860#186482 0
431497#106121#981662 1
173862#879796#200546 1
460374#296974#786129 1
440792#551906#528436 1
606767#1006342#74000 1
51175#880315#200027 0
350951#723801#356541 0
324887#571451#508891 1
236627#188606#899567 1
328138#872967#207375 1
98620#26051#753240 0
154849#11014#1076110 1
212973#652245#428097 0
415378#112068#975745 0
494325#306642#776474 1
30259#845347#234995 1
437695#950708#129634 0
410097#129774#958074 1
166886#822642#257700 1
595839#375192#704656 1
606096#354231#725632 1
2975#398474#681437 1
116441#496099#584243 1
531127#986301#94041 1
408451#880461#199881 1
498106#553745#526597 1
37763#90928#1014419 1
97965#256186#826798 1
566145#268153#814861 1
314019#691548#388794 0
456509#494386#585956 1
287020#779461#300881 1
72196#999856#80486 1
449566#682887#397455 1
580529#634647#445695 1
210504#527482#552860 1
492004#452621#627732 1
21393#740490#339852 1
356509#954527#125815 1
603641#13575#1011178 1
303090#109910#977887 1
525688#118312#969519 1
415929#127605#960245 0
393340#154095#934021 0
482709#938721#141621 0
245000#296406#786698 0
503901#262150#820831 1
237783#358369#721495 1
504299#835201#245141 1
298230#125077#962750 0
242917#279438#803606 0
87495#742814#337528 1
287964#853078#227264 0
595601#107728#980067 0
114017#98808#988967 1
467850#556546#523796 1
610026#1023053#57289 0
157030#576482#503860 1
256936#276239#806788 0
603090#446442#633899 0
93143#1071527#8815 1
582819#441227#639088 1
135072#1078446#1896 1
164235#312192#770955 1
118649#710555#369787 1
590929#109550#978245 1
326748#327722#755412 1
316280#988286#92056 1
102444#816498#263844 0
92824#431121#648922 1
437362#866933#213409 0
134948#305020#778087 1
411313#964963#115379 1
179930#212865#869893 1
138768#470565#609777 0
569303#824628#255714 1
127758#518086#562256 1
547131#564221#516121 1
114994#168927#919208 1
585194#141693#946406 1
356568#473749#606593 1
273150#324195#758940 1
592291#169892#918240 1
425062#308194#774925 1
269237#968772#111570 1
184259#453088#627260 1
67913#726231#354111 1
318442#180499#907626 1
368888#603790#476552 1
252812#488523#591819 1
1967#524002#556340 1
277616#948074#132268 1
352944#267739#815272 1
315447#784678#295664 1
602130#773302#307040 1
228813#258396#824589 1
15285#738742#341600 1
474596#371830#708020 1
298462#746239#334103 1
477646#265276#817715 1
137507#550888#529454 1
484315#768035#312307 1
591619#163567#924554 1
502078#1034559#45783 1
534344#190035#898200 1
174592#811508#268834 1
206781#857947#222395 1
625940#355575#724289 1
109000#499995#580347 0
227200#27781#752334 0
524740#898182#182160 1
63422#655465#424877 1
335893#214994#867763 0
243413#951964#128378 1
524622#503017#577325 1
585855#300336#782775 1
307294#15424#877308 0
375094#1068669#11673 1
296917#727593#352749 1
545884#418076#661922 1
608384#210744#872001 1
371988#713033#367309 1
322711#70405#1034645 1
630221#873386#206956 1
363285#598135#482207 1
422428#323516#770496 1
193245#606936#473406 1
503183#789853#290489 1
243643#1047233#33109 0
488803#332051#748514 0
481740#748022#332320 1
303293#601355#478987 1
194973#717132#363210 1
595592#542238#538104 1
146013#447188#633159 1
260813#500790#579552 1
392025#512448#567894 0
124914#793094#287248 1
232999#299264#783835 1
441157#373552#706301 1
504882#323056#760077 1
36459#480776#599566 0
174147#1022548#57794 1
260905#792#997220 1
247966#715746#364596 1
151416#758664#321678 1
553454#61633#1043348 1
78848#233188#849641 0
142961#858875#221467 1
15682#496686#583656 1
189633#119623#968203 1
66353#1038588#41754 1
224260#568391#511951 1
622340#554705#525637 1
187900#523331#557011 1
375315#1069204#11138 1
153700#844690#235652 1
566167#501859#578483 0
298286#632751#447591 1
242588#415927#664044 1
287789#853444#226898 0
38941#1005453#74889 0
61858#658946#421396 0
467388#461471#618869 1
145777#748794#331548 1
438708#324184#758951 1
327834#899825#180517 1
283083#657437#422905 1
372861#221454#861336 0
358704#40347#1064746 1
24662#944072#136270 1
299903#972595#107747 1
300744#804748#275594 1
178598#98442#989325 1
181789#738302#342040 0
176625#302368#780750 1
15794#477461#602881 0
263753#611238#469104 0
309449#1066101#14241 1
490838#145144#942955 1
529102#827391#252951 1
442097#750012#330330 0
486431#181503#906633 0
221342#776932#303410 1
262529#477888#602454 1
131892#772874#307468 1
78468#226859#855957 1
370820#242922#840089 1
230412#395090#684820 1
363610#61264#1043716 1
508935#812748#267594 1
442713#994718#85624 0
241642#1015453#64889 1
223157#1056467#23875 1
152312#803457#276885 1
161505#1008530#71812 1
286922#858060#222282 0
263345#786238#294104 0
172787#627757#452585 1
23116#205192#880063 0
170613#855872#224470 1
603226#541995#538347 0
566845#649797#430545 1
370012#256430#826555 1
213809#396972#682931 1
610379#500897#579445 1
578493#851625#228717 1
503564#912162#168180 1
327448#944461#135881 1
563259#641652#438690 1
583639#408713#671206 1
15739#246670#836326 1
167178#325888#757244 1
47536#258946#824045 0
162542#564109#516233 1
514434#363649#716200 1
381177#705378#374964 1
627162#418601#661394 1
72977#113297#974517 1
409254#910944#169398 1
199530#602683#477659 1
10060#594351#485991 1
594405#682827#397515 1
26871#849200#231142 1
575500#48579#1056245 1
518491#637330#443012 1
262186#131662#956210 0
610868#142899#945196 1
633871#1016441#63901 1
628929#243425#839577 1
142396#876904#203438 0
596308#587960#492382 1
86495#273205#809812 1
131783#103612#984159 1
613873#693447#386895 1
15308#271368#811645 1
355593#1033806#46536 1
586630#44631#1060191 0
261562#615516#464826 0
481590#376453#703400 1
216037#570201#510141 0
344524#973902#106440 0
271814#660502#419840 0
626306#102959#984811 1
484716#153653#934453 1
290264#776014#304328 1
287995#492806#587536 1
285314#440769#639542 1
170959#991148#89194 1
249289#809357#270985 1
275324#969911#110431 1
44478#623657#456685 1
156258#743941#336401 0
154872#1069938#10404 0
599359#543016#537326 1
2963#497228#583114 1
530309#254924#828066 0
476814#641399#438943 1
632699#197477#890783 0
73737#792445#287897 1
156850#1064558#15784 0
198465#298713#784390 1
563969#569881#510461 0
499646#974326#106016 1
149208#24571#1007299 1
459702#868171#212171 0
3256#561894#518448 1
406611#733946#346396 1
139761#1049196#31146 1
56690#549229#531113 1
443570#395114#684796 1
215603#668190#412152 1
362443#152230#935868 1
490646#884517#195825 1
622754#263012#819976 0
80635#805075#275267 1
455865#426405#653574 0
264387#360705#719157 1
121426#295614#787483 1
431486#591446#488896 1
309606#1059318#21024 0
300467#268931#814081 1
5695#119245#968583 0
290523#779741#300601 1
403089#727318#353024 1
349471#373486#706367 1
